,Education Level,Age,Gender,Children,Weekly Earnings,Year,Weekly Hours Worked,Sleeping,Grooming,Housework,Food & Drink Prep,Caring for Children,Playing with Children,Job Searching,Shopping,Eating and Drinking,Socializing & Relaxing,Television,Golfing,Running,Volunteering,Employment Status
5881,13,47,1,1,577,2006,60,678,30,0,0,0,0,0,201,20,220,120,0,0,0,Employed
5882,13,38,2,2,320,2006,38,435,75,0,0,195,0,0,45,100,140,0,0,0,0,Employed
5883,15,42,2,1,692,2006,50,540,60,270,90,0,0,0,0,30,120,120,0,0,60,Employed
5884,9,15,2,1,0,2006,0,570,90,0,0,0,0,0,60,30,75,30,0,0,0,Not in labor force
5885,13,43,1,0,700,2006,40,660,0,0,0,0,0,0,0,20,370,370,0,0,0,Employed
5886,13,19,1,1,468,2006,40,860,50,0,0,0,0,0,0,45,415,415,0,0,0,Employed
5887,13,67,2,0,769,2006,40,500,100,30,32,0,0,0,20,120,102,57,0,0,0,Employed
5888,15,33,2,2,0,2006,25,570,30,68,55,257,25,0,0,85,315,140,0,0,0,Employed
5889,16,49,2,0,2231,2006,40,370,105,20,0,0,0,0,15,95,90,0,0,0,0,Employed
5890,10,59,1,0,500,2006,75,630,45,0,0,0,0,0,5,35,639,609,0,0,30,Employed
5891,13,32,1,2,404,2006,84,390,30,0,0,0,0,0,0,165,140,50,0,0,0,Employed
5892,13,60,1,0,0,2006,0,510,0,0,0,0,0,0,0,160,240,240,0,0,0,Not in labor force
5893,13,85,2,0,0,2006,0,530,25,75,30,0,0,0,60,60,460,310,0,0,0,Not in labor force
5894,18,61,2,0,0,2006,0,585,30,0,25,0,0,0,23,12,155,145,0,0,0,Not in labor force
5895,19,53,2,0,0,2006,0,450,60,160,60,0,0,180,30,30,240,150,0,0,0,Unemployed
5896,15,36,2,1,0,2006,0,630,85,60,0,25,0,0,120,90,110,60,0,0,0,Not in labor force
5897,13,75,1,0,0,2006,0,300,60,0,0,0,0,0,180,0,860,860,0,0,0,Not in labor force
5898,13,34,1,0,520,2006,40,695,0,0,0,0,0,0,50,15,400,0,0,0,0,Employed
5899,10,15,1,3,0,2006,0,740,21,204,0,0,0,0,0,32,304,65,0,0,0,Unemployed
5900,15,53,2,0,1288,2006,45,450,45,0,0,0,0,0,50,20,180,0,0,0,0,Employed
5901,13,35,2,3,0,2006,0,535,50,165,50,115,0,0,0,15,275,275,0,0,0,Not in labor force
5902,14,31,2,2,0,2006,60,600,60,0,20,25,0,0,70,105,220,175,0,0,15,Employed
5903,13,62,2,0,0,2006,0,820,0,60,90,0,0,0,120,0,330,150,0,0,0,Not in labor force
5904,19,71,2,0,0,2006,0,500,90,0,0,0,0,0,0,110,60,30,0,0,510,Not in labor force
5905,13,25,2,0,385,2006,35,285,35,0,45,0,0,0,0,120,295,0,0,0,0,Employed
5906,15,60,2,0,680,2006,40,470,45,0,0,0,0,0,105,30,120,120,0,0,0,Employed
5907,12,30,1,2,520,2006,40,700,10,60,10,10,0,0,40,100,180,180,0,0,0,Employed
5908,13,72,2,0,0,2006,0,600,90,45,120,0,0,0,0,180,120,0,0,0,0,Not in labor force
5909,14,53,1,0,915,2006,40,410,40,0,15,0,0,0,15,70,55,0,0,0,0,Employed
5910,13,61,2,0,0,2006,0,495,0,120,40,0,0,0,0,20,710,680,0,0,0,Not in labor force
5911,15,55,2,0,1346,2006,40,715,0,125,0,0,0,0,45,30,155,105,0,0,0,Employed
5912,19,49,1,1,0,2006,0,600,75,0,5,0,0,0,0,45,665,380,0,0,0,Not in labor force
5913,19,56,2,0,1000,2006,40,300,90,0,0,0,0,0,0,60,160,130,0,0,75,Employed
5914,19,48,1,0,0,2006,40,505,10,0,3,0,0,0,0,61,125,5,0,0,0,Employed
5915,10,16,1,2,50,2006,7,480,15,0,0,0,0,0,5,40,291,75,0,0,0,Employed
5916,16,35,1,0,2708,2006,45,515,25,0,0,0,0,0,0,286,120,120,0,0,0,Employed
5917,15,45,2,2,0,2006,19,588,60,0,30,0,0,0,52,10,215,165,0,0,0,Employed
5918,15,37,2,3,854,2006,40,690,0,330,45,0,0,0,60,35,180,180,0,0,0,Employed
5919,15,48,1,0,654,2006,40,410,0,0,0,0,0,0,2,60,360,0,0,0,0,Employed
5920,14,80,2,0,0,2006,0,570,60,0,45,0,0,0,0,55,560,260,0,0,0,Not in labor force
5921,16,43,1,2,0,2006,60,550,20,0,0,0,0,0,0,90,275,30,0,0,0,Employed
5922,19,44,2,1,400,2006,0,519,41,0,195,0,0,0,80,75,15,0,0,0,0,Employed
5923,16,35,1,1,600,2006,40,585,15,0,0,0,0,0,160,135,345,0,0,0,0,Employed
5924,19,75,2,0,0,2006,0,490,20,0,35,0,0,0,0,135,555,180,0,0,0,Not in labor force
5925,19,49,2,0,300,2006,36,860,5,0,75,0,0,0,5,60,200,200,0,0,5,Employed
5926,14,58,1,0,0,2006,0,510,30,115,10,0,0,0,90,0,485,365,0,0,0,Not in labor force
5927,17,68,2,0,0,2006,0,720,0,180,0,0,0,0,75,15,300,210,0,0,0,Not in labor force
5928,15,29,1,2,923,2006,60,475,60,0,0,0,0,0,0,30,0,0,0,0,0,Employed
5929,14,25,2,2,693,2006,45,390,15,15,60,175,0,0,60,70,490,290,0,0,0,Employed
5930,18,30,2,0,1923,2006,40,670,90,0,0,0,0,0,0,70,170,170,0,0,0,Employed
5931,13,80,2,0,0,2006,0,555,105,23,0,0,0,0,0,315,410,60,0,0,0,Not in labor force
5932,11,17,1,2,0,2006,0,490,50,0,0,0,0,0,0,58,164,25,0,20,0,Not in labor force
5933,13,78,1,0,0,2006,0,570,30,0,15,0,0,0,0,65,610,450,0,0,90,Not in labor force
5934,19,46,2,3,0,2006,0,630,30,90,45,50,0,0,45,15,210,210,0,0,0,Not in labor force
5935,13,37,2,4,0,2006,0,618,59,100,20,96,0,0,5,20,179,64,0,0,0,Not in labor force
5936,19,73,1,0,0,2006,0,420,150,0,0,0,0,0,0,95,185,125,0,0,0,Not in labor force
5937,19,25,2,2,321,2006,40,490,0,80,30,140,90,0,60,90,217,157,0,0,0,Employed
5938,14,21,2,0,170,2006,20,475,30,0,0,0,0,0,15,90,85,30,0,0,0,Employed
5939,15,40,2,1,1500,2006,40,595,40,45,65,0,0,0,180,45,360,240,0,0,0,Employed
5940,15,39,1,2,0,2006,50,720,0,0,0,0,0,0,0,30,230,0,0,0,0,Employed
5941,14,42,1,1,420,2006,40,405,30,120,75,60,0,0,55,35,419,45,0,0,205,Employed
5942,9,31,1,4,430,2006,40,490,0,0,0,60,0,0,30,70,0,0,0,0,0,Employed
5943,17,52,1,2,557,2006,65,525,20,0,0,15,0,0,0,40,30,30,0,0,0,Employed
5944,18,61,1,0,1442,2006,40,705,60,0,0,0,0,0,145,120,330,90,0,0,0,Employed
5945,19,45,1,1,840,2006,40,310,50,155,0,0,0,0,2,75,72,30,0,0,0,Employed
5946,16,68,2,0,0,2006,0,660,50,105,5,0,0,0,0,40,280,0,0,0,0,Not in labor force
5947,11,15,1,1,0,2006,0,475,75,0,0,0,0,0,0,83,190,120,0,0,0,Not in labor force
5948,15,34,2,2,1920,2006,40,493,40,0,0,38,0,0,0,80,105,60,0,0,0,Employed
5949,19,60,2,0,200,2006,20,460,120,20,0,0,0,0,65,35,225,225,0,0,0,Employed
5950,9,57,2,0,0,2006,0,510,60,140,20,0,0,0,150,60,90,20,0,0,0,Not in labor force
5951,10,16,2,1,0,2006,0,365,45,0,0,0,0,0,0,55,105,45,0,0,147,Not in labor force
5952,16,44,1,2,2692,2006,40,555,45,60,50,0,0,0,0,30,295,295,0,0,60,Employed
5953,9,15,2,1,0,2006,0,540,15,0,0,0,0,0,0,60,345,0,0,0,0,Not in labor force
5954,13,41,1,3,750,2006,60,570,30,0,0,45,45,0,0,60,30,0,0,0,0,Employed
5955,15,28,2,0,646,2006,42,500,40,0,0,0,0,0,0,150,0,0,0,0,0,Employed
5956,10,16,1,2,0,2006,0,625,75,0,30,0,0,0,90,125,140,120,0,0,0,Not in labor force
5957,15,29,2,1,889,2006,40,390,20,0,110,141,45,0,0,25,189,174,0,0,0,Employed
5958,15,44,1,0,1312,2006,40,510,30,120,60,0,0,0,0,30,615,585,0,0,0,Employed
5959,14,31,1,3,750,2006,40,520,50,0,50,30,0,0,0,55,170,170,0,0,0,Employed
5960,14,40,1,2,1040,2006,40,410,30,0,90,155,0,0,0,30,150,0,0,0,0,Employed
5961,19,39,1,2,935,2006,60,365,55,0,20,0,0,0,0,50,110,90,0,0,0,Employed
5962,19,35,1,0,962,2006,40,450,20,0,0,0,0,0,0,50,365,335,0,0,0,Employed
5963,15,36,2,4,0,2006,0,630,45,60,20,40,0,0,0,140,420,390,0,0,0,Not in labor force
5964,10,78,2,0,0,2006,0,340,60,155,130,0,0,0,120,65,420,260,0,0,0,Not in labor force
5965,19,38,2,2,850,2006,50,612,60,180,0,10,0,0,140,150,110,110,0,0,0,Employed
5966,15,41,2,0,1769,2006,40,540,60,0,0,0,0,0,0,65,135,135,0,0,0,Employed
5967,13,42,1,0,781,2006,44,420,0,0,20,0,0,0,90,50,600,550,0,0,0,Employed
5968,14,51,1,0,1160,2006,40,806,0,0,0,0,0,0,2,60,540,60,0,0,0,Employed
5969,13,54,2,0,480,2006,30,540,30,60,0,0,0,0,0,45,115,75,0,0,0,Employed
5970,12,18,1,1,0,2006,0,515,45,0,0,0,0,0,0,66,538,255,0,0,0,Not in labor force
5971,16,60,2,0,1731,2006,40,510,30,0,30,0,0,0,60,75,180,60,0,0,0,Employed
5972,19,50,1,0,1538,2006,45,570,20,0,0,0,0,0,80,50,160,70,0,0,0,Employed
5973,9,15,1,1,0,2006,0,508,75,0,0,0,0,0,0,10,180,180,0,0,0,Not in labor force
5974,19,48,1,2,0,2006,0,540,0,0,30,1,0,0,190,120,194,74,0,0,0,Not in labor force
5975,13,44,2,1,600,2006,40,480,65,0,0,0,0,0,0,5,260,260,0,0,0,Employed
5976,16,35,1,2,1923,2006,47,540,0,0,55,215,110,0,0,105,210,180,0,0,0,Employed
5977,19,45,2,0,0,2006,0,592,35,0,0,0,0,0,0,15,735,390,0,0,0,Not in labor force
5978,18,38,1,2,961,2006,40,630,35,0,5,95,0,0,0,130,370,0,0,0,0,Employed
5979,10,16,2,3,233,2006,0,308,80,0,0,0,0,0,10,20,70,70,0,0,329,Employed
5980,15,39,2,4,1520,2006,40,390,30,61,15,60,60,0,0,80,110,90,0,0,0,Employed
5981,14,31,2,1,404,2006,40,570,20,0,0,0,0,0,5,65,220,220,0,0,0,Employed
5982,13,55,2,0,2404,2006,55,595,30,0,30,0,0,0,0,70,40,40,0,0,0,Employed
5983,14,48,1,3,2212,2006,50,360,20,20,3,11,0,0,0,90,184,174,0,0,0,Employed
5984,18,36,2,1,2885,2006,50,420,90,60,300,30,0,0,45,75,160,0,0,0,0,Employed
5985,11,73,1,0,600,2006,45,360,45,0,0,0,0,0,0,30,260,240,0,0,0,Employed
5986,19,32,2,0,221,2006,0,487,63,0,0,0,0,0,0,3,626,71,0,0,0,Employed
5987,9,47,1,0,0,2006,40,450,30,55,90,0,0,0,0,90,85,85,0,0,0,Employed
5988,13,49,2,0,0,2006,0,600,0,420,60,0,0,0,0,90,150,150,0,0,0,Not in labor force
5989,14,34,2,1,0,2006,0,551,102,155,20,35,0,0,0,100,295,150,0,0,0,Not in labor force
5990,12,73,1,0,0,2006,0,613,45,0,45,0,0,0,0,40,420,220,0,0,0,Not in labor force
5991,18,59,2,1,1923,2006,40,585,60,15,125,1,0,0,0,90,409,140,0,0,15,Employed
5992,15,39,2,2,762,2006,40,420,30,0,90,35,0,0,0,40,35,35,0,60,0,Employed
5993,12,72,2,0,0,2006,0,630,45,0,180,0,0,0,90,135,170,125,0,0,0,Not in labor force
5994,13,38,2,1,81,2006,8,480,30,60,60,0,0,0,0,30,350,290,0,0,0,Employed
5995,19,18,1,1,0,2006,0,560,30,0,0,0,0,0,10,25,266,100,0,0,0,Not in labor force
5996,13,76,1,1,0,2006,0,570,0,0,0,0,0,0,0,30,840,840,0,0,0,Not in labor force
5997,19,42,2,1,0,2006,0,520,20,25,10,0,0,0,0,0,445,0,0,0,0,Not in labor force
5998,13,59,1,0,1154,2006,40,240,40,0,15,0,0,0,50,49,577,262,0,0,120,Employed
5999,19,43,2,0,460,2006,40,425,55,80,30,0,0,0,0,60,230,230,0,0,0,Employed
6000,10,17,1,2,450,2006,54,599,25,25,60,15,0,0,15,50,85,0,0,0,0,Employed
6001,13,21,1,1,490,2006,40,435,35,0,0,135,45,0,0,45,180,60,0,0,0,Employed
6002,13,66,1,0,0,2006,0,510,50,90,30,0,0,0,0,90,365,185,0,0,0,Not in labor force
6003,13,20,1,0,440,2006,40,370,25,0,0,0,0,0,0,42,455,455,0,0,0,Employed
6004,14,80,1,0,0,2006,0,570,0,0,0,0,0,0,0,105,700,700,0,0,0,Not in labor force
6005,13,62,2,0,263,2006,30,495,45,0,0,0,0,0,0,40,260,240,0,0,0,Employed
6006,16,43,1,7,1415,2006,45,460,20,0,0,85,0,0,55,60,45,20,0,0,0,Employed
6007,13,72,1,0,0,2006,0,510,90,0,0,0,0,0,0,105,705,705,0,0,0,Not in labor force
6008,14,67,2,0,0,2006,0,445,30,130,75,0,0,0,0,65,400,210,0,0,0,Not in labor force
6009,13,39,2,3,0,2006,16,551,20,5,20,15,0,0,0,100,271,270,0,0,0,Employed
6010,13,70,1,0,0,2006,0,480,10,0,30,0,0,0,0,155,260,230,0,0,0,Not in labor force
6011,13,74,2,0,0,2006,0,470,60,90,0,0,0,0,0,150,480,205,0,0,0,Not in labor force
6012,16,37,2,2,700,2006,40,600,30,0,15,20,0,0,315,105,190,60,0,0,60,Employed
6013,11,17,1,3,0,2006,0,270,50,0,0,50,0,0,90,195,140,80,0,0,0,Not in labor force
6014,13,69,2,0,339,2006,30,515,75,215,0,0,0,0,0,140,345,35,0,0,0,Employed
6015,13,66,1,0,0,2006,0,570,0,0,0,0,0,0,0,45,795,525,0,0,0,Not in labor force
6016,15,45,2,1,0,2006,0,300,50,65,15,31,0,0,30,30,194,45,0,0,20,Employed
6017,13,57,2,1,192,2006,35,518,15,180,80,136,0,0,30,90,300,150,0,0,0,Employed
6018,15,68,1,0,2212,2006,40,720,30,60,0,0,0,0,10,60,450,360,0,0,0,Employed
6019,15,71,2,0,0,2006,0,540,5,0,90,0,0,0,10,150,495,0,0,0,0,Not in labor force
6020,15,29,2,2,974,2006,32,390,150,0,0,0,0,0,0,250,420,360,0,0,0,Employed
6021,9,66,2,2,0,2006,0,330,60,120,20,5,0,0,6,25,662,265,0,0,0,Not in labor force
6022,11,23,2,1,0,2006,0,705,0,255,0,50,0,0,0,45,340,90,0,0,0,Not in labor force
6023,13,67,2,1,0,2006,0,380,0,0,30,48,0,0,0,30,819,819,0,0,0,Not in labor force
6024,13,65,2,0,0,2006,0,720,60,0,40,0,0,0,0,20,520,400,0,0,0,Not in labor force
6025,16,37,1,0,1635,2006,60,420,50,0,0,0,0,0,0,35,162,0,0,0,0,Employed
6026,13,66,2,0,0,2006,0,1392,0,0,0,0,0,0,0,45,0,0,0,0,0,Not in labor force
6027,13,30,2,3,180,2006,24,460,60,15,105,100,0,0,0,30,140,140,0,0,0,Employed
6028,13,30,1,2,600,2006,40,650,0,300,0,0,0,0,180,30,180,60,0,0,0,Employed
6029,14,63,2,0,0,2006,0,690,0,0,0,0,0,0,0,90,120,120,0,0,0,Not in labor force
6030,15,36,2,2,0,2006,0,535,0,0,0,80,45,0,0,145,275,60,0,0,0,Not in labor force
6031,15,53,2,1,1221,2006,40,540,15,120,60,45,0,0,0,105,555,315,0,0,0,Employed
6032,13,65,1,0,0,2006,0,660,0,0,0,0,0,0,20,90,660,200,0,0,0,Not in labor force
6033,15,40,2,2,480,2006,32,815,0,60,15,20,0,0,10,40,165,45,0,0,0,Employed
6034,16,49,2,1,240,2006,20,600,0,0,0,0,0,0,0,210,165,90,0,0,0,Employed
6035,10,18,2,3,0,2006,0,480,0,20,30,0,0,0,0,90,820,0,0,0,0,Not in labor force
6036,14,49,1,0,1385,2006,45,430,30,0,95,0,0,0,250,110,90,90,0,0,0,Employed
6037,11,17,2,2,0,2006,0,765,0,150,0,0,0,0,0,0,45,45,0,0,0,Not in labor force
6038,16,27,2,1,184,2006,18,400,2,25,300,305,175,0,0,140,78,0,0,0,0,Employed
6039,15,66,1,0,185,2006,35,519,72,5,49,0,0,0,5,86,160,90,0,0,0,Employed
6040,12,37,1,3,1038,2006,0,523,27,0,2,46,0,0,0,105,135,120,0,0,0,Employed
6041,13,80,2,0,0,2006,0,480,55,285,100,0,0,0,0,120,272,150,0,0,0,Not in labor force
6042,16,62,2,0,974,2006,40,575,40,15,0,0,0,0,20,15,260,120,0,0,0,Employed
6043,16,34,1,3,1333,2006,40,285,15,175,0,80,0,0,0,40,210,180,0,0,0,Employed
6044,16,66,2,0,0,2006,0,648,0,0,20,0,0,0,0,35,254,0,0,0,0,Not in labor force
6045,19,32,2,2,500,2006,16,494,15,5,2,368,198,0,90,90,280,60,0,0,0,Employed
6046,15,41,1,2,1731,2006,55,360,25,0,45,30,0,0,0,105,145,0,0,0,0,Employed
6047,16,37,2,3,2885,2006,50,460,80,30,0,192,0,0,0,30,45,45,0,0,0,Employed
6048,13,74,1,0,0,2006,0,300,0,0,0,0,0,0,5,20,929,545,0,0,0,Not in labor force
6049,16,44,2,4,650,2006,45,600,30,150,0,15,0,0,30,10,35,0,0,0,0,Employed
6050,18,31,1,2,1538,2006,36,470,35,0,0,30,0,0,0,15,255,120,0,0,0,Employed
6051,13,19,2,0,328,2006,40,740,100,0,0,0,0,0,90,60,120,0,0,0,0,Employed
6052,15,75,2,0,0,2006,0,600,0,30,40,0,0,0,160,50,530,200,0,0,0,Not in labor force
6053,13,47,2,1,36,2006,3,460,30,100,80,30,0,0,60,40,20,0,0,0,0,Employed
6054,14,56,1,1,0,2006,0,900,30,0,150,0,0,0,0,30,90,90,0,0,0,Not in labor force
6055,19,26,2,1,0,2006,0,451,10,35,0,230,10,0,145,60,233,46,0,0,50,Not in labor force
6056,13,55,1,0,1260,2006,35,420,30,0,30,0,0,0,30,165,150,0,0,0,0,Employed
6057,19,33,2,0,577,2006,40,495,80,0,5,0,0,0,0,0,30,0,0,0,0,Employed
6058,16,65,2,0,2192,2006,55,465,75,10,105,0,0,0,59,120,250,0,0,0,0,Employed
6059,13,28,2,1,0,2006,0,600,0,35,65,435,309,0,0,30,145,85,0,0,0,Not in labor force
6060,19,49,2,1,731,2006,40,420,60,0,0,0,0,0,0,120,465,60,0,0,0,Employed
6061,16,65,2,0,0,2006,0,520,60,0,15,0,0,0,30,60,304,60,0,0,159,Not in labor force
6062,13,36,1,2,556,2006,46,499,30,0,135,0,0,0,20,75,315,0,0,0,0,Employed
6063,15,54,1,0,900,2006,40,390,57,0,0,0,0,0,7,63,268,188,0,0,0,Employed
6064,15,36,1,4,1346,2006,36,750,30,0,135,195,195,0,0,150,180,180,0,0,0,Employed
6065,13,42,1,2,0,2006,40,465,45,0,0,0,0,0,0,30,90,90,0,0,0,Employed
6066,13,53,2,0,450,2006,40,570,60,240,0,0,0,0,56,210,130,70,0,0,0,Employed
6067,13,80,2,3,0,2006,0,545,75,300,0,0,0,0,0,120,355,270,0,0,30,Not in labor force
6068,19,35,2,1,0,2006,0,615,0,480,11,0,0,0,0,20,74,74,0,0,0,Not in labor force
6069,15,44,1,2,0,2006,0,594,20,0,0,6,0,0,10,30,120,120,0,0,0,Employed
6070,13,68,1,0,0,2006,0,657,20,0,75,0,0,0,0,0,558,498,0,0,0,Not in labor force
6071,15,30,2,1,2885,2006,55,375,70,0,3,40,0,0,20,40,202,162,0,0,0,Employed
6072,13,66,2,0,0,2006,0,480,90,205,10,0,0,0,0,5,470,350,0,0,0,Not in labor force
6073,16,29,2,1,671,2006,40,527,30,25,20,75,0,0,30,58,120,120,0,0,0,Employed
6074,13,67,2,0,0,2006,0,470,20,10,40,0,0,0,25,30,749,0,0,0,0,Not in labor force
6075,13,62,2,0,554,2006,44,450,55,15,0,0,0,0,260,100,187,172,0,0,0,Employed
6076,13,42,1,0,440,2006,50,383,60,5,0,0,0,0,40,30,259,234,0,0,0,Employed
6077,15,48,2,1,0,2006,78,450,15,0,5,225,25,0,0,10,30,30,0,0,0,Employed
6078,16,50,2,0,276,2006,45,565,5,0,30,0,0,0,0,40,370,180,0,0,40,Employed
6079,9,16,2,2,27,2006,4,480,95,0,5,0,0,0,0,50,165,125,0,100,160,Employed
6080,13,22,2,0,210,2006,60,350,30,0,0,0,0,0,0,0,205,85,0,0,0,Employed
6081,15,50,1,2,680,2006,55,345,30,0,45,95,0,0,0,60,299,254,0,0,0,Employed
6082,13,46,2,0,500,2006,40,565,0,0,0,0,0,0,0,0,295,0,0,0,0,Employed
6083,19,30,2,2,635,2006,38,510,90,0,40,90,60,0,0,50,460,165,0,0,0,Employed
6084,16,36,2,1,1712,2006,40,580,30,0,0,0,0,0,0,155,330,165,0,0,0,Employed
6085,18,39,2,1,2885,2006,55,600,0,0,30,185,170,0,65,40,220,220,0,0,0,Employed
6086,16,43,1,0,1250,2006,40,555,35,0,45,0,0,0,0,65,240,200,0,0,0,Employed
6087,15,61,1,0,0,2006,50,592,8,0,45,0,0,0,0,90,225,105,0,0,0,Employed
6088,13,22,1,0,240,2006,77,570,60,0,0,0,0,0,0,40,120,120,0,0,0,Employed
6089,14,50,1,1,920,2006,40,715,15,0,0,20,0,0,0,60,555,315,0,0,0,Employed
6090,16,37,1,0,692,2006,45,450,45,0,15,0,0,0,0,95,73,73,0,0,0,Employed
6091,16,60,2,0,1058,2006,40,480,105,0,0,0,0,0,5,65,180,180,0,0,45,Employed
6092,16,62,2,1,962,2006,48,275,35,0,10,17,0,0,0,90,265,0,0,0,0,Employed
6093,13,61,2,0,824,2006,42,780,45,0,0,0,0,0,0,65,245,185,0,0,35,Employed
6094,13,42,2,2,0,2006,0,705,0,0,30,0,0,0,60,45,425,30,0,0,0,Not in labor force
6095,16,30,1,0,1923,2006,42,350,65,0,0,0,0,0,30,40,30,30,0,0,0,Employed
6096,14,46,2,0,450,2006,0,453,68,8,215,0,0,0,10,20,78,0,0,0,0,Employed
6097,13,65,1,0,0,2006,0,540,0,120,0,0,0,0,10,20,745,745,0,0,0,Not in labor force
6098,19,80,2,0,0,2006,0,450,0,60,0,0,0,0,0,75,525,465,0,0,120,Not in labor force
6099,10,24,1,1,0,2006,0,655,0,0,0,30,30,0,0,15,330,90,0,0,0,Not in labor force
6100,14,69,2,0,95,2006,45,450,75,0,309,0,0,0,0,0,270,270,0,0,0,Employed
6101,15,58,1,0,1250,2006,40,480,45,15,25,0,0,0,0,55,145,100,0,0,0,Employed
6102,13,36,1,1,590,2006,40,630,58,0,0,0,0,0,0,30,238,238,0,0,0,Employed
6103,13,60,1,0,731,2006,43,485,30,0,0,0,0,0,15,100,105,0,0,0,0,Employed
6104,17,58,1,2,950,2006,48,340,30,0,5,0,0,0,0,50,210,210,0,0,0,Employed
6105,15,46,2,0,280,2006,30,672,30,0,25,0,0,0,0,15,292,0,0,0,0,Employed
6106,16,68,1,0,0,2006,0,735,0,0,0,0,0,0,0,50,585,225,0,0,0,Not in labor force
6107,15,48,2,3,1923,2006,50,420,10,60,90,190,85,0,90,105,60,60,0,0,0,Employed
6108,13,37,2,1,460,2006,40,540,0,30,120,0,0,0,0,80,210,150,0,0,0,Employed
6109,14,40,1,2,596,2006,40,435,80,20,0,0,0,0,90,30,233,105,0,0,0,Employed
6110,19,64,2,0,0,2006,0,480,5,150,15,0,0,0,0,0,650,645,0,0,0,Not in labor force
6111,15,26,1,1,1827,2006,40,480,30,0,0,0,0,0,0,60,315,135,0,0,0,Employed
6112,13,79,1,0,0,2006,0,450,62,165,5,0,0,0,10,115,269,221,0,0,88,Not in labor force
6113,9,70,1,0,0,2006,0,330,10,0,25,0,0,0,0,25,1050,1050,0,0,0,Not in labor force
6114,13,63,2,0,258,2006,18,510,90,150,30,0,0,0,90,70,300,125,0,0,0,Employed
6115,13,54,2,0,969,2006,40,450,30,0,90,0,0,0,0,20,340,240,0,0,0,Employed
6116,16,27,2,0,1481,2006,50,480,90,0,0,0,0,0,0,110,0,0,0,0,0,Employed
6117,15,54,2,1,476,2006,40,480,45,0,0,0,0,0,0,45,490,0,0,0,0,Employed
6118,19,41,1,0,652,2006,0,450,30,0,0,0,0,0,25,25,379,379,0,0,0,Employed
6119,13,75,2,0,0,2006,0,390,0,0,75,0,0,0,30,95,580,580,0,0,0,Not in labor force
6120,14,38,2,1,769,2006,35,490,60,0,0,0,0,30,15,155,218,134,0,0,0,Employed
6121,13,40,2,1,0,2006,0,650,0,120,30,0,0,0,240,90,270,180,0,0,0,Not in labor force
6122,15,52,2,2,0,2006,0,399,56,50,17,2,0,0,17,75,429,114,0,0,0,Not in labor force
6123,16,57,2,0,1500,2006,45,600,40,30,0,0,0,0,25,40,520,85,0,0,0,Employed
6124,18,38,1,1,1923,2006,60,420,85,0,0,60,60,0,0,230,260,120,0,0,0,Employed
6125,16,77,1,0,0,2006,0,600,0,0,10,0,0,0,0,20,420,375,0,0,0,Not in labor force
6126,15,40,1,2,1154,2006,40,455,40,5,0,60,0,0,14,65,0,0,0,0,0,Employed
6127,13,66,1,0,200,2006,20,625,65,0,15,0,0,0,0,60,340,0,0,0,0,Employed
6128,15,35,2,0,2692,2006,55,390,75,0,0,0,0,0,35,0,425,425,0,0,0,Employed
6129,15,42,2,0,1308,2006,50,520,45,135,7,0,0,0,80,43,180,60,0,0,0,Employed
6130,19,43,2,2,0,2006,0,425,45,0,105,278,0,0,0,68,245,115,0,0,0,Not in labor force
6131,16,47,2,1,2885,2006,40,445,40,15,55,0,0,0,0,110,60,0,0,60,0,Employed
6132,15,54,1,0,865,2006,40,524,18,0,20,0,0,0,0,35,25,0,0,0,0,Employed
6133,14,75,1,0,50,2006,6,475,15,50,15,0,0,0,0,30,400,210,0,0,0,Employed
6134,19,35,1,2,1082,2006,40,390,0,0,60,0,0,0,15,90,205,205,0,0,170,Employed
6135,19,50,1,2,780,2006,40,535,35,0,50,20,0,0,15,30,170,160,0,0,0,Employed
6136,19,20,2,1,0,2006,0,605,30,120,0,122,0,0,0,0,303,303,0,0,0,Not in labor force
6137,19,25,2,0,125,2006,36,720,0,30,30,0,0,0,0,45,475,475,0,0,0,Employed
6138,13,34,1,4,570,2006,40,540,0,30,45,30,30,0,0,35,543,490,0,0,0,Employed
6139,11,17,2,6,0,2006,6,540,45,20,0,5,0,0,50,20,80,0,0,0,0,Employed
6140,19,44,2,3,400,2006,40,335,30,0,120,30,0,0,0,180,480,330,0,0,0,Employed
6141,15,47,2,2,865,2006,40,553,75,0,15,210,0,0,30,15,90,0,0,0,0,Employed
6142,16,49,1,3,760,2006,40,435,20,0,0,40,0,0,0,60,195,165,0,0,0,Employed
6143,15,39,1,2,1154,2006,40,520,45,120,55,1,0,0,0,75,364,364,0,0,0,Employed
6144,11,17,1,2,53,2006,10,575,30,0,0,0,0,0,0,30,0,0,0,0,0,Employed
6145,13,68,2,0,0,2006,0,570,0,150,0,0,0,0,50,200,300,240,0,0,0,Not in labor force
6146,14,47,2,2,1300,2006,45,420,0,0,60,0,0,0,120,60,480,240,0,0,0,Employed
6147,10,77,2,0,0,2006,0,540,40,55,25,0,0,0,0,85,595,215,0,0,0,Not in labor force
6148,15,32,2,2,480,2006,16,525,0,450,30,210,30,0,60,35,90,0,0,0,0,Employed
6149,14,50,2,1,675,2006,24,480,65,10,110,35,0,0,0,145,330,275,0,0,0,Employed
6150,11,17,1,3,0,2006,0,850,30,0,0,0,0,0,0,30,390,180,0,0,0,Not in labor force
